,1-0-5-amf,1239-5-10-amf,1250-0-5-amf,1250-5-10-amf,13-0-5-amf,13-5-10-amf,1338-0-5-amf,1387-0-5-amf,1387-5-10-amf,522-0-5-amf,522-5-10-amf,672-5-10-amf,717-5-10-amf,856-0-5-amf,856-5-10-amf,98-0-5-amf,98-5-10-amf,1859-5-10-AMF,1601-5-10-AMF,1601-0-5-AMF,1619-0-5-AMF,1619-5-10-AMF,1832-0-5-AMF,1832-5-10-AMF,1850-0-5-AMF,1850-5-10-AMF,1859-0-5-AMF,1875-0-5-AMF,1875-5-10-AMF,1973-5-10-AMF,1973-0-5-AMF,2355-0-5-AMF,2352-0-5-AMF,2355-5-10-AMF,2597-0-5-AMF,2398-0-5-AMF,2398-5-10-AMF,2500-0-5-AMF,2500-5-10-AMF,2537-5-10-AMF,2537-0-5-AMF,2597-5-10-AMF,2629-0-5-AMF,2629-5-10-AMF,2869-0-5-AMF,2893-0-5-AMF,2893-5-10-AMF,2923-0-5-AMF,2923-5-10-AMF,2869-5-10-AMF,3239-0-5-AMF,3239-5-10-AMF,3381-0-5-AMF,3381-5-10-AMF,3409-0-5-AMF,3409-5-10-AMF,3500-0-5-AMF,3667-0-5-AMF,3667-5-10-AMF,3682-0-5-AMF,3682-5-10-AMF,3779-0-5-AMF,3779-5-10-AMF,3907-0-5-AMF,3907-5-10-AMF,473-0-5-AMF,473-5-10-AMF,554-5-10-AMF,672-0-5-AMF,717-0-5-AMF
ASV275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036088963,0,0,0,0,0,0,0,0,0.012371134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090549766,0,0,0,0,0,0,0,0,0,0,0,0.056511057,0.019194313,0,0,0
ASV195,0,0,0,0,0.001562012,0.010199278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104910714,0.101123596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220982143,0,0
ASV146,0,0,0,0,0.041861918,0.015691197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008854455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045641932,0,0,0.024434064,0,0,0,0,0,0,0,0.030555556,0.056564822,0,0.003614854,0,0,0,0,0
ASV160,0,0,0.037101163,0.020343221,0.002499219,0,0,0.079378775,0,0,0,0,0,0,0,0,0.02074392,0,0,0,0.013950893,0.036329588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017195767,0,0,0,0,0,0,0,0,0.000595238,0,0,0,0,0,0,0,0
ASV114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074489796,0.035050072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007361602,0.056764831,0,0,0,0,0,0.005684755,0.006257521,0,0,0.006547619,0,0,0.006901084,0.018427518,0.012559242,0,0,0
ASV206,0.08809747,0,0.006678209,0.035458575,0.025929397,0.008002511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009407858,0,0,0,0,0,0.008082292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003533569,0,0.009259259,0.028027309,0,0,0,0,0,0,0,0.010912698,0,0,0,0,0,0,0,0
ASV240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234263233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV136,0,0,0.00692555,0.009887487,0,0,0,0,0.003345414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00026062,0,0.001686341,0.003061849,0.008611111,0,0.003307972,0,0,0.027284539,0.008697944,0,0.021637069,0.025378857,0,0,0.036444591,0,0,0.003687769,0,0,0,0,0.006488011,0,0.008109262,0,0.004311894,0.029574861,0.018947368,0,0,0,0,0,0.005753968,0.011973576,0,0,0,0,0,0,0
ASV884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247767857,0,0
ASV181,0.018744142,0,0.020776651,0.017501989,0.007497657,0.007688687,0,0,0,0,0,0,0.046695402,0,0,0.012244898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004408523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017824216,0,0,0,0,0,0.030035336,0.045241144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019622454
ASV186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248407643,0,0,0,0,0,0,0,0,0
ASV1622,0,0,0,0,0,0,0.214285714,0,0,0,0,0,0,0,0,0,0,0,0,0.002883922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027116768,0,0,0,0.04654011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014225501,0,0.028272895,0.054248366,0.052386078,0,0,0.021861777,0,0,0,0,0,0,0,0.013436693,0,0,0,0,0,0,0,0,0,0,0,0
ASV431,0,0,0,0,0,0,0,0,0,0.262479871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV126,0.041237113,0,0.00915162,0.029662462,0.046860356,0.021967676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676091,0,0,0,0,0,0.024734982,0.016218523,0,0.041322314,0,0,0,0,0,0,0,0.022222222,0,0,0,0,0,0,0,0.002483855
ASV197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027625749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212773592,0,0.02997003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV145,0.008434864,0,0,0,0.028428616,0.009885454,0,0,0,0,0,0,0,0,0,0.013265306,0,0,0,0,0.008928571,0,0,0,0,0,0.0604811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046711739,0,0,0,0,0.063328632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010187315,0.007371007,0.013744076,0,0,0
ASV188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059116501,0,0,0,0,0,0,0.02951847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088541667,0,0,0.027777778,0,0,0.066061107,0,0,0,0,0,0,0
ASV147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127790179,0.144756554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV116,0,0,0,0,0.004686036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278199052,0,0,0
ASV629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284005979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070454545,0,0,0,0,0.006381621,0,0,0,0,0,0,0,0,0,0,0.040555556,0.013225569,0.065167053,0.014956163,0,0,0,0,0,0,0,0,0,0,0,0.030116779,0,0.009329028,0,0,0.018053597,0,0,0,0,0,0,0,0,0.018050542,0,0,0,0,0,0,0,0,0,0,0
ASV137,0,0,0,0,0,0,0,0,0.106495679,0,0,0,0,0,0,0.014285714,0.01788269,0,0,0,0.018973214,0,0,0,0,0.011988533,0,0.016020236,0,0,0,0,0,0,0.017540061,0.028465999,0,0.012247397,0,0,0,0.024901055,0,0,0,0,0,0,0,0.021015515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV67,0.012183693,0,0.022260698,0.038299807,0.018119338,0.00957163,0,0,0,0.013687601,0,0,0,0,0,0.02244898,0,0,0,0,0,0,0,0,0.004427227,0,0.019243986,0,0,0.01,0.026451139,0,0,0,0.018189693,0,0,0.008981425,0,0,0,0,0,0,0.012292563,0,0,0,0,0.007616361,0.002355713,0,0,0.029464607,0,0,0,0,0,0,0,0.00297619,0,0,0,0,0,0,0,0.018132141
ASV83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008812421,0,0,0,0,0,0,0,0.014594735,0,0,0.006736069,0.003333333,0,0.098908369,0,0,0.03226505,0.015814444,0,0.080220453,0,0,0,0.013687335,0.025816649,0,0,0,0,0,0,0,0,0.001707213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000248385
ASV113,0,0,0.007914915,0.066825776,0.012496095,0.006590303,0,0,0,0,0,0,0,0,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008817046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025618375,0.075544174,0,0,0,0,0,0,0,0,0,0.014087302,0.060693642,0,0,0,0,0,0,0
ASV110,0,0,0,0,0,0.120979131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029947917,0.185672034,0,0,0,0,0
ASV155,0,0,0,0,0,0,0,0,0,0,0,0,0.025862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042158516,0.022045315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130208333,0,0,0,0,0.06031746,0.031791908,0,0,0,0,0,0,0.026328862
ASV235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067560598,0,0,0,0,0,0,0,0,0,0,0,0.010448679,0,0,0,0,0,0,0,0.005291005,0,0,0,0,0,0,0.014416315,0,0,0,0.2421875,0,0,0,0,0,0
ASV212,0,0,0,0.004091374,0,0,0,0,0,0.106280193,0,0,0,0,0,0,0,0,0.019783025,0.005407354,0,0,0,0,0.001106807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004917025,0,0,0.073215375,0,0.014245416,0,0,0,0,0,0,0,0.105426357,0.018772563,0.000703235,0,0,0,0,0,0,0,0,0,0
ASV148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366595136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV151,0,0,0,0,0,0,0,0.007190106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005534034,0,0.011683849,0,0.04898959,0.007222222,0.001469508,0.005292756,0,0,0.018189693,0,0,0,0,0,0,0.062664908,0.160695469,0,0,0,0,0,0,0,0.002061249,0,0,0,0,0,0.025297619,0.014470284,0,0,0,0,0,0,0,0,0,0,0,0
ASV156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02690583,0.144569288,0,0,0,0,0,0,0,0.019186239,0,0,0,0,0,0,0,0.186652198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV390,0,0,0,0,0,0,0,0,0,0,0.315175097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075382182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV115,0,0,0,0,0,0,0,0.003738855,0,0,0,0,0,0.027272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174444444,0,0,0,0,0.013858813,0,0,0,0.041446047,0.01356484,0,0,0,0,0,0,0,0.032946919,0,0.002820874,0,0,0,0,0.046210721,0,0,0.009302326,0.015884477,0.003164557,0.003639672,0,0,0,0,0,0.003554502,0,0,0
ASV92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081829627,0,0,0,0,0,0,0,0,0.063230241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083589428,0,0,0,0,0.097179126,0,0,0,0,0,0,0,0,0,0.007735584,0,0,0,0,0,0.035012285,0.031279621,0,0,0
ASV139,0.023430178,0,0.001731388,0.001932038,0.004061231,0.001098384,0,0.004601668,0.001951491,0.00805153,0,0,0.014367816,0,0,0.021428571,0.005722461,0.011749895,0.017868539,0.005407354,0.01171875,0.0082397,0,0,0.0160487,0.007036747,0.021993127,0.002529511,0.00061237,0.006388889,0.018368846,0,0.009283136,0,0.003248159,0,0,0.005307206,0.002008399,0.00596853,0,0.001319261,0.002107482,0,0.014751076,0.007189542,0.003946896,0.001220256,0.000666001,0.001410437,0.001766784,0.001707213,0.010582011,0.004671218,0.009242144,0.009473684,0.023065476,0.005684755,0.012274368,0.006329114,0.004549591,0.005555556,0.010322048,0,0.005915215,0.004914005,0.006161137,0,0,0.004719324
ASV117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.410589411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV63,0,0,0.037595845,0.159449937,0,0,0,0.02502157,0,0,0,0,0,0,0,0.017346939,0,0,0,0,0,0,0,0,0,0,0.008247423,0,0,0,0.042615724,0,0,0,0.023819835,0,0,0,0,0,0,0,0,0,0.014751076,0,0,0,0,0.009026798,0,0,0.066137566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018132141
ASV80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022335673,0,0,0,0,0,0.009407858,0.032316914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186840369,0,0,0,0,0,0,0,0,0.021201413,0.006828852,0,0,0,0,0,0,0,0.066104079,0.058538065,0.011904762,0.023121387,0,0,0,0,0,0,0
ASV170,0,0,0,0,0,0,0,0,0,0.103864734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153752288,0.117549118,0,0,0,0,0,0,0,0,0.084237726,0,0,0,0,0,0,0,0,0,0,0,0
ASV71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04109589,0,0,0,0,0,0,0,0,0,0.108055556,0.0191036,0,0,0,0,0,0,0,0,0.022246337,0,0,0,0,0,0,0,0.025015253,0,0,0,0.005975245,0,0,0,0,0,0,0.016365824,0,0,0,0,0,0.030561945,0.12039312,0.075118483,0,0,0
ASV217,0,0,0,0,0,0,0,0,0.100083635,0,0,0,0,0,0,0,0,0,0.019144863,0.009372747,0,0,0,0,0,0,0,0,0,0,0,0.010254714,0,0,0,0,0,0,0,0,0.082191781,0,0.020021075,0,0,0,0,0,0,0,0,0,0,0,0,0.225263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV153,0,0,0,0,0,0,0,0,0,0.064412238,0,0,0,0,0,0,0,0,0.008296107,0.05371305,0,0,0,0,0,0.007818608,0,0,0,0.0525,0.022042616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132397804,0,0.00493653,0,0,0,0,0,0,0.003720238,0.123514212,0.003369434,0,0,0,0,0,0,0,0,0,0,0
ASV40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009298999,0,0.017230377,0.072819034,0,0,0,0,0,0,0,0,0,0.0975,0.052902278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029896278,0,0,0,0.015364917,0,0,0,0,0,0,0.034897714,0,0,0,0,0,0.0213605,0.136977887,0.0492891,0,0,0
ASV193,0,0,0,0,0,0,0,0,0,0,0.373540856,0,0,0,0,0,0,0,0,0,0.024553571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098840274,0,0,0,0,0,0.029188654,0,0,0,0,0,0,0,0.013540197,0,0,0,0,0,0,0,0,0.003369434,0,0,0,0,0,0,0,0,0,0,0
ASV50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026331904,0,0,0,0,0,0,0,0,0.029597877,0.444221289,0,0,0,0.037407798,0,0.015980332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014780101,0,0,0,0,0.025456558,0.011988533,0.034364261,0,0.108389467,0,0,0.014885875,0,0,0.004980511,0,0,0,0,0,0,0,0.028977871,0,0.022741242,0.166013072,0.059921062,0,0,0.022849083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055208676,0,0,0,0,0
ASV158,0,0,0,0,0.016244923,0.004236623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135602679,0.029026217,0,0,0.049252905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338541667,0.045678607,0,0,0,0,0
ASV56,0,0,0.05243631,0.013637913,0.188691034,0.073905539,0,0.006902502,0.015611932,0,0,0,0,0,0,0.030612245,0,0,0,0,0,0,0,0,0,0,0.018556701,0,0,0,0.061719324,0,0,0,0.074058034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011283498,0,0.012377294,0,0,0,0,0,0,0,0.011603376,0,0,0,0,0,0,0.002369668,0,0,0.048186786
ASV104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038636364,0,0,0,0.047419219,0,0,0,0,0,0,0.046485888,0.016419077,0.10790378,0.010118044,0.052663809,0,0.014695077,0,0,0,0.006279775,0,0,0.011022658,0,0,0,0,0.010537408,0,0,0.097385621,0.030139935,0,0,0.029901269,0,0,0,0,0,0,0.061011905,0.018604651,0,0,0,0,0,0,0.004600723,0.030712531,0,0,0,0
ASV58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011087268,0.011330256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31923672,0,0,0,0,0,0,0.020075963,0,0,0,0,0,0,0,0.102501525,0.071262071,0,0,0,0,0,0,0,0,0,0.058724428,0,0.059447983,0,0,0,0,0.003685504,0,0,0,0
ASV48,0.080599813,0,0,0,0.015932521,0.003922799,0,0,0,0,0,0,0,0,0,0.041836735,0.059370529,0,0,0,0,0,0,0,0.007747648,0.088871514,0,0,0,0.065277778,0.19617928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012834979,0,0,0.068783069,0.039525692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050776332,0.017868539,0.006849315,0,0,0,0,0.062534588,0.007818608,0.050171821,0,0.019595836,0,0,0,0,0,0.001732352,0,0,0.027760768,0,0,0,0.043865435,0.027924131,0,0.047940996,0.084313725,0.075349839,0,0,0.040761636,0,0,0,0,0,0,0.055803571,0.01498708,0.045968712,0,0,0,0,0,0,0,0,0,0,0
ASV41,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056818182,0,0,0,0,0.083599234,0.072819034,0,0,0,0,0.013835086,0.006515507,0.009621993,0,0,0.009722222,0.02277737,0.11544823,0,0,0,0,0,0.055521535,0,0.014107434,0,0.016325858,0.010537408,0,0,0,0,0.030506406,0,0,0.004416961,0,0,0.010779734,0.024953789,0,0,0.024289406,0.055595668,0.006329114,0.010312405,0.005753968,0.02807597,0,0,0,0.004265403,0,0,0
ASV797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726708075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003614854,0,0,0,0,0
ASV277,0,0,0,0,0,0,0,0,0,0,0,0.038674033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006063231,0,0,0,0,0.015192621,0,0,0,0,0,0,0,0.016473459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658465991,0
ASV76,0,0,0,0,0.146829116,0.003608975,0,0,0,0,0,0,0.099137931,0,0,0,0,0,0,0,0.005580357,0,0,0,0,0,0,0,0.067360686,0,0,0,0,0,0.007145951,0,0,0,0,0,0,0.012203166,0,0,0,0.007189542,0,0.0195241,0,0,0,0,0,0,0.11090573,0,0.020833333,0.041343669,0.007220217,0.080168776,0,0.032738095,0,0,0,0.042383292,0.027962085,0,0,0.011674118
ASV94,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627272727,0,0,0,0,0,0.025594809,0,0,0,0,0,0,0,0,0,0.046666667,0,0,0.064981949,0,0,0,0,0,0,0.055344547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018804974,0,0,0,0,0.003071253,0,0,0,0
ASV103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032884903,0.17340824,0,0,0,0,0,0,0,0.028117764,0,0.586002372,0,0,0,0,0,0.115572436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV190,0,0,0,0,0,0,0.619047619,0,0,0,0,0,0.020114943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008573178,0,0,0.014224281,0,0,0.011260286,0,0,0,0,0,0,0,0.167544784,0,0.00983405,0,0,0.032946919,0,0,0,0,0,0,0,0,0.039434524,0,0.005054152,0,0,0.014880952,0,0,0,0.009213759,0.007819905,0,0,0.013909588
ASV62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048699502,0.021370863,0,0.022765599,0.053888549,0,0.043350478,0,0,0,0.008878302,0,0,0.038987548,0,0,0,0,0.046891465,0,0.049170252,0.300653595,0.105130965,0,0,0.054583921,0.002944641,0,0,0,0.045286506,0,0.091517857,0.048062016,0,0,0,0,0,0,0,0,0,0,0,0
ASV43,0,0,0.080880534,0.040686442,0,0.006747215,0,0,0,0,0,0,0.022988506,0,0,0.066326531,0.035407725,0,0.019783025,0,0.106026786,0.007490637,0,0,0.134477034,0.022413344,0,0,0,0,0,0,0.115007736,0,0,0,0,0,0,0.006511123,0,0,0,0,0,0,0,0,0,0,0,0.011096884,0,0.02012217,0,0,0,0.069250646,0.017809868,0.085443038,0.098271156,0,0,0,0,0.021498771,0,0,0,0
ASV82,0,0.946719013,0,0,0,0,0,0,0,0,0.06614786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014182058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009819121,0,0,0,0,0,0,0,0,0,0,0,0
ASV31,0,0,0,0,0,0,0,0,0.226930583,0,0,0,0,0,0,0.041836735,0.04434907,0,0,0,0.027901786,0,0,0,0.034311013,0.005733646,0.055670103,0.129848229,0,0,0.040411462,0,0.008767406,0,0.045474231,0.170005271,0.105590062,0,0,0,0,0.161609499,0,0,0,0,0,0,0,0.058110014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV23,0.040299906,0,0.131832797,0.109216956,0,0,0,0.249065286,0,0,0,0,0,0,0,0.031632653,0.443133047,0,0,0,0,0.147378277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019642857,0,0,0,0,0,0,0,0
ASV171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256227758,0,0,0,0,0,0,0,0,0,0.930555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011749895,0.202297384,0.221341024,0.069754464,0,0,0,0,0.203023195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124007937,0.404211396,0,0,0.018427518,0.002606635,0,0,0
ASV55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056801196,0.306741573,0,0,0,0,0.09614207,0,0,0,0,0,0,0,0,0.015921617,0.065364251,0,0.650684932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126113117,0,0,0,0,0,0,0,0,0,0,0
ASV28,0.135895033,0,0.149888697,0.035231276,0.019993752,0.014906637,0,0,0,0,0,0,0.361350575,0,0,0.120408163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085100118,0.184379001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21882762
ASV13,0,0,0.025723473,0.183884532,0.051546392,0.088969088,0,0,0,0,0,0,0,0,0,0.037755102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078916372,0.247119078,0.007936508,0.026230686,0,0,0,0.027906977,0,0.330520394,0.007279345,0.00734127,0.107349298,0,0.011501807,0.089066339,0.045971564,0,0,0
