,1239-5-10-16S,1250-5-10-16S,13-5-10-16S,1338-5-10-16S,1387-5-10-16S,522-5-10-16S,672-5-10-16S,717-5-10-16S,856-5-10-16S,98-5-10-16S,1859-5-10-16S,1601-5-10-16S,1619-5-10-16S,1832-5-10-16S,1850-5-10-16S,1875-5-10-16S,1973-5-10-16S,2355-5-10-16S,2398-5-10-16S,2500-5-10-16S,2352-5-10-16S,2537-5-10-16S,2597-5-10-16S,2629-5-10-16S,2893-5-10-16S,2923-5-10-16S,2869-5-10-16S,3239-5-10-16S,3381-5-10-16S,3409-5-10-16S,3667-5-10-16S,3682-5-10-16S,3779-5-10-16S,3907-5-10-16S,473-5-10-16S,554-5-10-16S
ASV35411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3542,0,0,0,0,0,0,0,0.001410751,0,0,0.00202083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001558307,0,0,0,0,0,0,0,0
ASV35430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001613964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3545,0,0,0,0,0,0,0,0,0,0,0,0.00065127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000692581,0,0,0,0,0,0,0,0
ASV3547,0,0,0,0.000724769,0,0.000310154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330961,0,0,0.000201106,0,0,0,0,0,0,0,0,0,0,0,0,0.000242084
ASV3549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000775916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV355,0,0,0,0,0,0,0,0,0.001679489,0,0.002720348,0,0,0,0,0,0,0,0.00113801,0,0,0,0,0,0,0,0,0,0,0,0.000704995,0,0,0,0,0
ASV3552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001122712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3553,0,0.000115154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000507071,0,0,0,0
ASV35540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3555,0,0,0,0,0.000937926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003077759,0,0,0,0,0,0,0,0,0,0,0
ASV35550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3556,0,0,0,0,0,0,0.000604263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000512733,0,0,0,0,0,0,0,0,0,0,0,0.000242084
ASV35560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3557,0,0,0,0,0.000767394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000641817,0,0,0,0,0,0,0,0,0.001113586
ASV35570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3558,0,0.000460617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000670991,0,0,0,0.001132375,0,0,0
ASV35580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000111869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3559,0,0,0.000615858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV356,0,0,0,0,0,0,0.00109866,0,0,0,0,0.000701368,0.000695518,0,0.000657541,0.001571797,0.001006824,0,0.000982826,0,0,0,0.000234624,0,0,0,0,0,0,0,0.000176249,0.000338047,0,0,0,0
ASV3560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000894654,0,0,0,0,0,0,0
ASV3561,0,5.76E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.66E-05,0,0,0,0,0,0,0,0
ASV3562,0,0,0,0,0,0,0,0,0,0,0.002642624,0,0,0,0.000657541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3563,0,0,0,0,0,0,0,0,0,0,0.000854967,0,0.000695518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3564,0,0,0,0,0,0,0,0,0,0,0.000621794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338047,0,0,0,0
ASV3565,0,0,0,0,0,0,0,0,0,0,0.000155448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000559159,0,0,0,0,0,0,0
ASV3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223664,0,0,0,0,0,0,0
ASV35675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3569,0,0,0,0,0,0,0,0,0,0,0,0.002254396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV357,0,0,0,0,0,0,0,0,0,0.001173433,0,0,0,0,0.00167374,0,0,0,0,0,0.003138848,0,0.000670354,0,0,0.00249925,0.002567267,0,0.001118318,0,0,0.002028283,0,0,0,0
ASV3570,0,0,0,0,0,0,0,0,0,0,0,0.001052052,0,0,0.001434634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.31E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3572,0,0,0,0,0,0,0,0,0,0,0,0,0.003477589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000740245,0,0,0,0,0
ASV3575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003467949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003760408,0
ASV35750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ASV35759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
